id,campaign_id,channel_id,metric_date,impressions,clicks,conversions,spend,revenue
9659,3,2,2026-11-19,11060,336,15,6384867,32470046
9660,4,2,2026-11-19,71778,5097,297,3874849,20560790
9661,4,3,2026-11-19,38631,3131,217,2583086,21902613
9662,4,4,2026-11-19,33735,702,20,2052058,6857905
9663,5,5,2026-11-19,111299,3819,349,3946271,32561983
9664,5,3,2026-11-19,68059,2226,310,4896801,22315337
9665,6,1,2026-11-19,60420,4918,316,3162842,19341049
9666,6,5,2026-11-19,85316,3964,173,2576964,9628051
9667,7,6,2026-11-19,24563,1023,180,4506120,24832869
9668,7,1,2026-11-19,73117,2168,257,6082447,22724116
9669,8,5,2026-11-19,19557,480,69,3066965,16267822
9670,8,1,2026-11-19,91898,4221,694,4135839,22702913
9671,8,3,2026-11-19,86235,5843,799,6336755,40629114
9672,9,2,2026-11-19,112232,4575,630,4233388,18860925
9673,9,3,2026-11-19,83969,7329,227,2234059,16840099
9674,9,5,2026-11-19,54003,4083,534,3783082,27625907
9675,9,4,2026-11-19,114291,5884,227,648064,2127661
9676,10,4,2026-11-19,46588,2800,415,2236366,13264662
9677,10,3,2026-11-19,41668,3645,381,3413699,19052861
9678,1,1,2026-11-20,117314,4805,618,4523033,30630414
9679,1,6,2026-11-20,22726,985,127,6130543,44858831
9680,1,5,2026-11-20,50871,894,44,5617075,16433716
9681,1,4,2026-11-20,25265,1115,55,6557072,16656107
9682,2,5,2026-11-20,111705,3035,475,4891518,13138935
9683,2,4,2026-11-20,37691,1794,154,6485675,50880781
9684,3,6,2026-11-20,54644,3478,528,5155414,34863315
9685,3,3,2026-11-20,5346,372,48,1281467,7534000
9686,3,4,2026-11-20,58043,3756,566,2150775,14992444
9687,3,1,2026-11-20,98221,3238,279,1884662,11283291
9688,4,2,2026-11-20,15132,1205,194,4567917,24344908
9689,4,1,2026-11-20,94977,1739,35,4809567,37188027
9690,5,2,2026-11-20,52047,1701,238,656640,3776174
9691,5,1,2026-11-20,35806,2083,161,6728508,18811472
9692,6,5,2026-11-20,55196,1121,102,430094,3306102
9693,6,1,2026-11-20,42487,2135,225,2510909,18462939
9694,6,3,2026-11-20,113061,4684,517,6348187,19665006
9695,6,2,2026-11-20,20961,1736,87,668936,4845282
9696,7,3,2026-11-20,72488,3973,542,3362399,17727541
9697,7,1,2026-11-20,61309,4500,221,1951329,6296383
9698,7,4,2026-11-20,7607,250,44,746294,2554099
9699,8,3,2026-11-20,112782,9873,512,6524274,34435788
9700,8,1,2026-11-20,114483,9884,1673,6130052,40052942
9701,8,4,2026-11-20,25248,1977,126,1038326,6714044
9702,9,5,2026-11-20,61527,5063,410,3787003,18076805
9703,9,3,2026-11-20,56976,4158,703,6440753,43603382
9704,9,6,2026-11-20,58966,3599,612,2632477,9200356
9705,10,3,2026-11-20,114497,1833,241,2076099,14657781
9706,10,1,2026-11-20,63143,2193,200,2575165,13995054
9707,10,5,2026-11-20,17795,289,27,4558396,33597079
9708,10,4,2026-11-20,29966,2604,113,6369458,51906130
9709,1,5,2026-11-21,61033,4487,738,5687151,39138390
9710,1,2,2026-11-21,119153,10692,1446,2552936,11429533
9711,1,6,2026-11-21,20152,819,31,4442391,21897497
9712,1,4,2026-11-21,65531,3632,317,3966576,11784867
9713,2,6,2026-11-21,51071,3058,478,1328285,7542036
9714,2,1,2026-11-21,54966,1495,204,4490761,27619715
9715,2,5,2026-11-21,36291,2240,268,2029007,16723891
9716,2,4,2026-11-21,71611,4644,156,770537,2519939
9717,3,6,2026-11-21,46947,4120,311,3244255,21270785
9718,3,4,2026-11-21,11270,717,72,3408291,18710349
9719,3,2,2026-11-21,49363,2446,87,6084789,22951460
9720,3,1,2026-11-21,71711,6071,338,6378308,37054057
9721,4,4,2026-11-21,92201,6513,422,2448496,11823726
9722,4,1,2026-11-21,88650,3455,127,1961278,12328750
9723,5,2,2026-11-21,53086,3642,600,2802621,21343845
9724,5,5,2026-11-21,76979,6587,318,2193898,7601938
9725,6,6,2026-11-21,64450,1188,113,4064797,16249522
9726,6,3,2026-11-21,115227,9250,1163,860161,2394120
9727,6,5,2026-11-21,52363,1541,41,2770592,20058046
9728,7,4,2026-11-21,80707,2620,315,4779540,16416595
9729,7,1,2026-11-21,55864,1529,189,4224842,18510310
9730,7,2,2026-11-21,116321,8502,1159,5379089,36156798
9731,7,6,2026-11-21,103240,1550,203,2822263,9017052
9732,8,5,2026-11-21,85048,7460,607,1141627,3435911
9733,8,4,2026-11-21,101602,8075,402,5141938,16855160
9734,8,1,2026-11-21,16397,1114,198,2927414,16147545
9735,9,2,2026-11-21,7930,466,33,1962612,13044328
9736,9,3,2026-11-21,30982,727,44,1429416,7875473
9737,9,6,2026-11-21,82560,3765,424,4628593,30623976
9738,10,6,2026-11-21,46912,2979,319,2128264,8517388
9739,10,4,2026-11-21,46570,3002,443,3504843,28451426
9740,1,6,2026-11-22,59532,4506,643,6675701,39655760
9741,1,2,2026-11-22,25076,1012,75,6791090,26781439
9742,1,5,2026-11-22,6421,191,29,4785404,13659301
9743,1,1,2026-11-22,97122,6613,954,3389013,16722385
9744,2,3,2026-11-22,85885,1912,300,628732,3484271
9745,2,6,2026-11-22,50611,3958,262,4976849,39759608
9746,3,1,2026-11-22,114286,8177,407,6379649,53788146
9747,3,5,2026-11-22,64344,5046,754,4011847,22211369
9748,4,3,2026-11-22,70103,4116,533,1876316,6240839
9749,4,1,2026-11-22,70790,1481,161,3538942,22907181
9750,5,4,2026-11-22,92224,2032,42,2686477,7416714
9751,5,6,2026-11-22,11982,1046,103,2135228,10933483
9752,6,3,2026-11-22,104202,9334,344,5556543,34339757
9753,6,6,2026-11-22,70794,2506,262,450750,3269923
9754,6,4,2026-11-22,8705,621,99,1056876,4085849
9755,7,6,2026-11-22,99560,2370,360,5238946,13676762
9756,7,2,2026-11-22,6052,126,17,2373961,17823618
9757,8,5,2026-11-22,91573,5743,909,954422,5708716
9758,8,2,2026-11-22,66088,4797,816,2536124,10731683
9759,8,1,2026-11-22,89554,4354,380,2724270,12078926
9760,8,6,2026-11-22,14895,801,133,2902570,14680250
9761,9,1,2026-11-22,57058,4895,584,4017232,17504745
9762,9,3,2026-11-22,10832,918,110,5253902,16421617
9763,9,2,2026-11-22,72547,3598,645,1295728,7929263
9764,9,6,2026-11-22,96402,6314,887,4585761,33155513
9765,10,5,2026-11-22,115469,8191,619,1317444,7772106
9766,10,2,2026-11-22,75083,4702,679,3475927,20023814
9767,1,2,2026-11-23,57843,2652,314,1291364,6211732
9768,1,4,2026-11-23,115863,6726,744,1623952,11160188
9769,2,4,2026-11-23,96230,7107,545,6937518,29683401
9770,2,1,2026-11-23,75651,5295,420,5309186,27605189
9771,2,6,2026-11-23,91980,7957,923,4192134,22816353
9772,3,2,2026-11-23,10142,838,59,6443533,47616291
9773,3,5,2026-11-23,73744,1842,230,2381943,17107238
9774,3,1,2026-11-23,35802,2786,155,2303230,9614307
9775,4,6,2026-11-23,61885,3243,324,3133933,16273838
9776,4,1,2026-11-23,63557,2125,320,3387693,13784886
9777,4,2,2026-11-23,57774,879,122,3314876,11378181
9778,5,2,2026-11-23,37577,1177,143,4611371,33612119
9779,5,6,2026-11-23,94186,5371,251,5573181,30917252
9780,5,1,2026-11-23,6973,618,109,6807288,44636170
9781,6,5,2026-11-23,48734,3571,568,4493674,21974539
9782,6,3,2026-11-23,104168,3265,332,4808706,18233304
9783,7,1,2026-11-23,93120,5595,762,3801672,12410115
9784,7,4,2026-11-23,94782,6129,204,6514989,27312248
9785,7,6,2026-11-23,106309,4038,484,5022455,37466587
9786,7,3,2026-11-23,45669,3743,346,5653317,32651967
9787,8,5,2026-11-23,21258,497,44,6770033,23357515
9788,8,4,2026-11-23,84907,4638,327,5213571,24831141
9789,8,6,2026-11-23,38567,1162,92,6906518,57626376
9790,9,5,2026-11-23,18679,865,36,6137919,44046398
9791,9,3,2026-11-23,106237,4715,437,2531341,6492931
9792,10,4,2026-11-23,15927,1302,77,1147608,5431757
9793,10,2,2026-11-23,116809,5240,481,828683,5437405
9794,10,6,2026-11-23,86224,1788,168,4198749,13298280
9795,10,1,2026-11-23,40096,2965,398,5100538,37298357
9796,1,6,2026-11-24,67433,5107,845,5402299,31343750
9797,1,1,2026-11-24,92599,8176,359,960769,3798655
9798,2,5,2026-11-24,9580,280,19,1214238,9359667
9799,2,4,2026-11-24,88098,1915,111,1054114,8569578
9800,2,1,2026-11-24,68238,5625,343,1038125,4332047
9801,2,2,2026-11-24,114499,9823,768,3048628,9192669
9802,3,2,2026-11-24,49599,2098,67,6958987,58636338
9803,3,6,2026-11-24,44543,3160,107,5801921,28800620
9804,4,1,2026-11-24,55049,1650,168,6297718,27372296
9805,4,2,2026-11-24,57378,2292,65,2770940,11281771
9806,5,2,2026-11-24,13428,1191,40,3369326,13093257
9807,5,3,2026-11-24,39032,1935,288,5763366,29456362
9808,5,1,2026-11-24,60968,4774,573,5993040,32238384
9809,6,6,2026-11-24,13454,513,38,2598786,21282332
9810,6,1,2026-11-24,41105,2304,205,6766601,40625847
9811,6,2,2026-11-24,94794,7255,395,505571,2995226
9812,6,4,2026-11-24,92641,3234,563,6464549,45518949
9813,7,3,2026-11-24,83456,2212,295,5643390,38887703
9814,7,1,2026-11-24,52708,1179,194,1514518,12124292
9815,7,4,2026-11-24,16245,303,20,5798632,34774927
9816,7,5,2026-11-24,118459,3313,472,6822598,28529346
9817,8,5,2026-11-24,104135,5248,126,5417148,31774235
9818,8,3,2026-11-24,80479,6040,746,3339798,9325373
9819,9,1,2026-11-24,79258,5208,889,5826542,23092048
9820,9,4,2026-11-24,109951,4873,345,2145736,7090741
9821,9,2,2026-11-24,77405,3648,358,6888026,22168007
9822,9,6,2026-11-24,96013,7653,896,6241526,26579345
9823,10,6,2026-11-24,105833,7492,1076,321808,2511005
9824,10,1,2026-11-24,61047,1708,99,4762787,15126842
9825,10,2,2026-11-24,32767,2731,488,5522716,19438691
9826,10,3,2026-11-24,52717,1249,123,1048944,5728653
9827,1,1,2026-11-25,6031,312,46,1095968,5845992
9828,1,5,2026-11-25,85339,7352,1167,2289316,8860538
9829,1,4,2026-11-25,97164,3835,152,6437564,24188430
9830,2,1,2026-11-25,37405,1549,72,6628284,38181981
9831,2,3,2026-11-25,65346,4506,608,3269978,21870718
9832,3,1,2026-11-25,38251,870,127,5879493,32211208
9833,3,3,2026-11-25,104096,8061,871,4761553,30936525
9834,3,6,2026-11-25,75550,2114,223,1378653,5847352
9835,3,5,2026-11-25,55615,3117,467,1111651,5448271
9836,4,2,2026-11-25,5512,170,15,5690269,23950626
9837,4,5,2026-11-25,118585,7972,1433,5834332,36955086
9838,4,4,2026-11-25,62567,5059,215,6311607,21928253
9839,5,2,2026-11-25,25803,2043,106,4965854,34017299
9840,5,3,2026-11-25,56477,3017,98,3155528,12648122
9841,6,3,2026-11-25,111608,6206,597,5425651,13805875
9842,6,2,2026-11-25,38838,1938,254,4014315,20254430
9843,6,4,2026-11-25,33158,1176,38,3187229,16731210
9844,7,6,2026-11-25,95622,3741,527,2119716,7545257
9845,7,1,2026-11-25,37338,2330,146,2553347,16536869
9846,7,4,2026-11-25,103932,3366,458,1295739,7723308
9847,8,3,2026-11-25,90471,6088,559,2968704,23846266
9848,8,6,2026-11-25,39581,2060,277,6878204,22184413
9849,8,1,2026-11-25,47237,3077,75,3889788,19608827
9850,8,5,2026-11-25,50387,3747,75,6221664,31561263
9851,9,2,2026-11-25,44420,1316,201,4020714,33907803
9852,9,1,2026-11-25,38953,2374,155,4292350,14980678
9853,10,3,2026-11-25,20355,837,140,6645306,43919593
9854,10,5,2026-11-25,93917,3082,220,3864970,22406279
9855,10,2,2026-11-25,100438,1893,335,694834,3857919
9856,10,4,2026-11-25,7795,540,66,336184,2038557
9857,1,2,2026-11-26,113420,2801,135,1264841,3191789
9858,1,6,2026-11-26,97196,7300,465,1509601,5545037
9859,1,1,2026-11-26,50285,3314,326,987863,3723726
9860,1,3,2026-11-26,100650,2693,426,5174158,16993072
9861,2,1,2026-11-26,7981,128,16,1707817,6005115
9862,2,2,2026-11-26,83339,4759,702,3329270,25053252
9863,2,3,2026-11-26,79996,7054,785,4599238,36341033
9864,2,6,2026-11-26,37457,1497,176,6500818,42286218
9865,3,2,2026-11-26,108530,1904,92,1732243,7444999
9866,3,4,2026-11-26,77214,1183,146,4272902,27137294
9867,4,2,2026-11-26,106213,5848,576,6901592,31629684
9868,4,4,2026-11-26,54779,3048,133,3497960,9028303
9869,5,5,2026-11-26,26187,2269,63,3039424,9733447
9870,5,6,2026-11-26,51942,1107,55,5720018,43819260
9871,5,3,2026-11-26,59610,4991,868,480656,3980954
9872,5,4,2026-11-26,81464,5029,468,6084965,25791287
9873,6,1,2026-11-26,19415,834,94,823823,3219714
9874,6,6,2026-11-26,43757,3389,339,4396564,17536244
9875,6,4,2026-11-26,21493,1445,170,5861910,41991084
9876,7,2,2026-11-26,83931,4883,493,4671624,31007801
9877,7,3,2026-11-26,40267,2899,382,5034294,40714949
9878,8,4,2026-11-26,69256,1425,99,5812703,44538842
9879,8,5,2026-11-26,111096,8521,1290,6087173,43072033
9880,8,6,2026-11-26,49533,3243,543,5290556,37314693
9881,8,3,2026-11-26,47470,3571,118,5178189,22328963
9882,9,6,2026-11-26,66306,5892,683,1000125,6951141
9883,9,4,2026-11-26,97374,6898,189,3374458,12255830
9884,9,1,2026-11-26,57640,4386,721,5535092,18771042
9885,9,5,2026-11-26,86987,7394,360,2528905,6489244
9886,10,6,2026-11-26,47013,2584,350,4857477,30963125
9887,10,1,2026-11-26,61870,2879,434,1224599,10287310
9888,10,3,2026-11-26,90073,3189,176,4211428,11955513
9889,1,1,2026-11-27,44832,1162,190,1272127,4038440
9890,1,3,2026-11-27,96335,5216,521,3135390,19348237
9891,2,6,2026-11-27,98056,4312,549,3116914,9991437
9892,2,1,2026-11-27,31907,1035,129,3848777,16676094
9893,2,2,2026-11-27,20726,743,25,6918771,36000484
9894,2,3,2026-11-27,39584,662,94,305142,2044350
9895,3,5,2026-11-27,5629,463,27,1680989,6029719
9896,3,1,2026-11-27,114804,4058,184,3213633,22940101
9897,3,6,2026-11-27,79522,6101,428,5887038,32867603
9898,3,4,2026-11-27,86969,5585,219,5159309,27977445
9899,4,6,2026-11-27,63999,3830,288,2300160,11280525
9900,4,3,2026-11-27,78144,6464,171,5680979,44819317
9901,4,5,2026-11-27,40352,1716,230,4778160,39335929
9902,4,1,2026-11-27,31859,546,97,5475924,22652638
9903,5,1,2026-11-27,5752,265,19,5444101,31279653
9904,5,5,2026-11-27,84020,4636,252,1899427,5725933
9905,5,6,2026-11-27,66687,3946,557,3566163,26016558
9906,5,4,2026-11-27,42756,696,115,6171874,24230309
9907,6,4,2026-11-27,5381,216,32,5055353,13459760
9908,6,3,2026-11-27,61444,2203,225,804854,3825518
9909,7,1,2026-11-27,18704,900,72,1121672,2923022
9910,7,5,2026-11-27,110440,9879,1154,513723,2949719
9911,8,2,2026-11-27,80919,2861,373,6279369,35779211
9912,8,4,2026-11-27,82850,2412,250,6430483,32845205
9913,8,3,2026-11-27,101065,6949,423,5037046,41744111
9914,9,4,2026-11-27,108946,2841,507,4638674,26857145
9915,9,5,2026-11-27,100955,2454,233,6988503,43896616
9916,9,1,2026-11-27,78127,6288,1125,6214303,38920587
9917,10,2,2026-11-27,15606,934,24,2128213,5612672
9918,10,1,2026-11-27,87246,6389,251,6495678,32757235
9919,1,6,2026-11-28,47868,1922,201,1256072,3779716
9920,1,2,2026-11-28,102073,7018,838,1275846,4455876
9921,2,4,2026-11-28,52527,4141,444,4073569,34563916
9922,2,6,2026-11-28,117677,4113,165,3563441,18921085
9923,2,1,2026-11-28,107654,7265,1274,812530,3269428
9924,3,2,2026-11-28,46361,2423,119,2452709,10521030
9925,3,3,2026-11-28,50883,2843,419,3994695,23604922
9926,3,4,2026-11-28,109700,4548,523,834911,3361015
9927,3,6,2026-11-28,116904,9661,220,859667,7236816
9928,4,6,2026-11-28,82000,7114,523,5709595,24575224
9929,4,3,2026-11-28,117198,6781,320,6537262,52570884
9930,4,1,2026-11-28,23962,1847,161,2364969,13740322
9931,4,5,2026-11-28,113145,6916,1042,6510796,24757636
9932,5,6,2026-11-28,56167,3972,388,6185194,21094346
9933,5,1,2026-11-28,38654,2447,120,2318382,7239666
9934,5,4,2026-11-28,105447,4118,470,4442551,11347740
9935,5,2,2026-11-28,50503,3725,113,1398591,5824747
9936,6,4,2026-11-28,77176,2510,140,657527,4309199
9937,6,6,2026-11-28,86780,4045,411,1163449,6879381
9938,7,4,2026-11-28,105141,7699,665,2030714,15513168
9939,7,1,2026-11-28,84593,5368,414,3819184,9575983
9940,8,6,2026-11-28,117611,5439,400,864852,6509931
9941,8,4,2026-11-28,31740,778,136,1127018,4101749
9942,8,2,2026-11-28,90941,6780,1152,4094971,32852071
9943,9,1,2026-11-28,21778,675,83,1412475,8985965
9944,9,5,2026-11-28,12530,236,16,6038338,23166335
9945,10,6,2026-11-28,101235,3863,559,1087618,6272572
9946,10,4,2026-11-28,106060,9458,1394,2146170,8358678
9947,10,5,2026-11-28,104637,2177,184,6147463,34072475
9948,1,4,2026-11-29,49496,1460,54,4570267,18517989
9949,1,2,2026-11-29,116218,3807,306,5020372,17089457
9950,1,6,2026-11-29,50170,1317,174,5223495,26063915
9951,2,5,2026-11-29,54572,2390,296,2055225,14000069
9952,2,4,2026-11-29,32196,2884,131,3941020,27780050
9953,2,1,2026-11-29,77362,5296,541,4212039,10609050
9954,3,2,2026-11-29,69141,2400,359,5947105,17993941
9955,3,1,2026-11-29,22543,1940,272,1142470,4079033
9956,3,3,2026-11-29,76399,4275,743,6108286,22418547
9957,3,6,2026-11-29,6994,553,17,5123816,34739687
9958,4,3,2026-11-29,52933,4298,701,6481325,31300458
9959,4,6,2026-11-29,81272,5822,467,3184194,11812676
9960,4,5,2026-11-29,64154,4971,180,1330465,9311646
9961,4,4,2026-11-29,10662,342,60,6087843,50706999
9962,5,3,2026-11-29,54889,2241,354,5489818,37477368
9963,5,1,2026-11-29,27638,846,17,1394439,5033218
9964,5,4,2026-11-29,28365,700,122,4075740,12428428
9965,5,2,2026-11-29,55470,2126,378,5853835,40281349
9966,6,6,2026-11-29,86601,5327,640,1640926,13138974
9967,6,3,2026-11-29,13658,275,11,5447315,18903003
9968,6,1,2026-11-29,103560,8113,1250,5463388,44181891
9969,6,5,2026-11-29,80813,2499,72,4252374,21575622
9970,7,2,2026-11-29,100380,7325,730,6670770,50095482
9971,7,1,2026-11-29,118126,10621,340,952575,2610750
9972,7,5,2026-11-29,118823,2804,484,6725509,27402817
9973,8,1,2026-11-29,29371,1868,51,5210704,23669394
9974,8,3,2026-11-29,55733,4591,484,3659672,24740840
9975,9,1,2026-11-29,76867,6006,464,4260905,28181070
9976,9,2,2026-11-29,28800,724,103,6833517,38785596
9977,10,2,2026-11-29,49634,3682,180,2546961,14448472
9978,10,5,2026-11-29,76354,6109,143,6783995,57556173
9979,10,1,2026-11-29,83455,6366,851,3293873,17378168
9980,10,4,2026-11-29,109117,4901,342,5096422,23520227
9981,1,2,2026-11-30,60535,1979,62,5804456,41369741
9982,1,5,2026-11-30,49892,3306,203,2494760,14948088
9983,1,1,2026-11-30,94184,8268,1312,939375,4637938
9984,1,6,2026-11-30,100298,5335,686,4204822,24239913
9985,2,5,2026-11-30,24005,654,80,2536135,16672967
9986,2,2,2026-11-30,88146,5110,338,4109257,29727159
9987,3,3,2026-11-30,51543,3808,316,5494881,39817941
9988,3,5,2026-11-30,101367,3880,680,974242,6525362
9989,3,6,2026-11-30,28215,673,53,1478122,9199593
9990,3,4,2026-11-30,81863,1799,74,6322186,17909072
9991,4,2,2026-11-30,108455,6339,400,4788537,15696285
9992,4,6,2026-11-30,57850,4276,539,1266896,10326413
9993,5,2,2026-11-30,51084,2002,157,5647504,45311024
9994,5,5,2026-11-30,48916,3391,490,2044821,10528667
9995,6,4,2026-11-30,62855,3953,501,805613,6576110
9996,6,6,2026-11-30,93655,4641,112,5429931,33509283
9997,7,3,2026-11-30,78309,3495,98,4317113,19694527
9998,7,4,2026-11-30,32800,1877,282,1031587,7287727
9999,8,5,2026-11-30,94662,5427,181,6350124,23905698
10000,8,2,2026-11-30,99811,3896,353,5521128,30378214
10001,8,6,2026-11-30,74759,4701,336,391438,1831726
10002,8,3,2026-11-30,56276,2994,225,6043569,18250806
10003,9,2,2026-11-30,56810,4131,502,1650900,4834482
10004,9,4,2026-11-30,97566,6977,1173,5961594,31430955
10005,9,3,2026-11-30,98780,2794,158,4539595,33907187
10006,10,3,2026-11-30,118835,9140,695,6251391,47356019
10007,10,6,2026-11-30,40199,2390,220,2007936,12853136
10008,10,4,2026-11-30,14134,525,42,2081984,8254384
10009,1,3,2026-12-01,48731,3653,125,5798229,19445407
10010,1,6,2026-12-01,14620,1214,213,4672443,29820814
10011,1,5,2026-12-01,70901,2642,95,961880,3144246
10012,2,3,2026-12-01,37118,712,79,5481096,37134184
10013,2,5,2026-12-01,8119,729,96,5783824,46468889
10014,3,6,2026-12-01,26616,1831,306,879577,6470586
10015,3,1,2026-12-01,60931,2776,403,3979813,11039077
10016,4,4,2026-12-01,76760,2066,95,6234855,30878527
10017,4,5,2026-12-01,42948,838,141,5888768,14974434
10018,4,2,2026-12-01,91929,4694,260,6094879,46406549
10019,4,3,2026-12-01,81065,5220,259,5884557,43986026
10020,5,5,2026-12-01,23496,512,40,1884631,5297284
10021,5,1,2026-12-01,26206,1057,63,1965455,10003987
10022,5,6,2026-12-01,38875,1716,193,4200780,12052936
10023,6,6,2026-12-01,44117,1622,87,1023983,4205753
10024,6,3,2026-12-01,28001,805,25,6399646,25996639
10025,6,4,2026-12-01,110127,4381,757,6154066,33617770
10026,7,3,2026-12-01,46978,4159,191,3627335,26707399
10027,7,6,2026-12-01,101473,7132,1176,6829952,53426323
10028,8,3,2026-12-01,25202,1110,186,2691939,19626251
10029,8,6,2026-12-01,6801,281,29,2049469,14066751
10030,8,1,2026-12-01,12049,598,26,5002154,27598682
10031,9,5,2026-12-01,113311,6221,1087,6430815,43513581
10032,9,2,2026-12-01,58256,4703,474,4732720,12244630
10033,9,6,2026-12-01,9081,408,52,6749089,52882556
10034,9,3,2026-12-01,99868,2846,213,2914219,20124310
10035,10,3,2026-12-01,91539,2823,506,1165858,9549965
10036,10,2,2026-12-01,118788,10214,360,6904990,55908158
10037,1,6,2026-12-02,7341,363,16,2486908,16743599
10038,1,4,2026-12-02,8836,162,28,5645930,43057150
10039,2,2,2026-12-02,43509,3275,67,4012359,23756158
10040,2,5,2026-12-02,34726,2089,189,6458810,37885367
10041,3,1,2026-12-02,71560,3056,110,3219841,22969600
10042,3,3,2026-12-02,8241,581,91,1731585,13492794
10043,4,5,2026-12-02,87966,1610,59,2877807,15818182
10044,4,4,2026-12-02,18691,645,83,6651759,52845022
10045,4,3,2026-12-02,72920,3625,545,6670292,30654045
10046,5,3,2026-12-02,84937,5024,229,5262149,16774777
10047,5,4,2026-12-02,89646,2686,325,5184852,14015816
10048,6,4,2026-12-02,73616,2660,59,6161702,33064488
10049,6,5,2026-12-02,57925,3864,219,6848964,42727413
10050,7,3,2026-12-02,18431,1525,190,5135532,18569230
10051,7,4,2026-12-02,70704,2661,252,3488109,18982273
10052,7,1,2026-12-02,115327,5680,206,3119629,12328988
10053,7,2,2026-12-02,63275,2277,194,3446354,24399931
10054,8,5,2026-12-02,31997,2121,76,2787589,10925451
10055,8,3,2026-12-02,13921,890,118,1091816,9001196
10056,8,4,2026-12-02,110528,5951,678,3416589,28847751
10057,9,3,2026-12-02,69777,1662,172,2823322,15370561
10058,9,1,2026-12-02,26487,1022,124,2589089,17845537
10059,10,2,2026-12-02,16508,260,40,527077,1841177
10060,10,3,2026-12-02,110365,9391,974,6118560,19599817
10061,1,5,2026-12-03,15035,285,9,1384139,3837768
10062,1,1,2026-12-03,15704,997,149,4220964,17091683
10063,1,3,2026-12-03,78413,1724,120,4285215,25334120
10064,2,5,2026-12-03,21968,640,64,1861103,12904085
10065,2,3,2026-12-03,27650,948,140,4821665,16512653
10066,3,6,2026-12-03,103228,5404,613,4170023,23370461
10067,3,1,2026-12-03,108084,4564,287,1919641,9518212
10068,3,5,2026-12-03,42762,1166,74,5977833,26048646
10069,4,1,2026-12-03,86857,7021,847,6951779,44975839
10070,4,2,2026-12-03,57230,2599,304,1403896,11274799
10071,4,4,2026-12-03,5196,266,35,5095862,26777102
10072,5,2,2026-12-03,99393,8438,1043,513615,2851919
10073,5,1,2026-12-03,58771,5033,294,2838164,19950686
10074,6,3,2026-12-03,52172,4202,115,1746106,10332516
10075,6,2,2026-12-03,90741,1499,78,4608366,31409554
10076,6,4,2026-12-03,47228,2087,327,4507829,12511407
10077,7,5,2026-12-03,41503,628,105,4081043,22875060
10078,7,3,2026-12-03,60036,4017,503,4932032,41020986
10079,8,3,2026-12-03,94738,7640,1230,4140272,25242406
10080,8,5,2026-12-03,39599,1444,104,3204256,12517813
10081,8,6,2026-12-03,69297,4329,202,5651951,14736737
10082,8,1,2026-12-03,104539,4949,808,6761535,49337522
10083,9,2,2026-12-03,24209,383,49,415678,2739983
10084,9,5,2026-12-03,27582,1642,173,3833661,24256280
10085,10,5,2026-12-03,46164,2878,150,5413855,18324087
10086,10,2,2026-12-03,28721,2482,97,4611926,26682730
10087,10,3,2026-12-03,57261,3536,186,2986436,22152099
10088,10,6,2026-12-03,112384,3515,616,1764017,11997712
10089,1,2,2026-12-04,69865,1800,123,1459192,5993683
10090,1,6,2026-12-04,105832,8579,1337,4626430,17514143
10091,2,6,2026-12-04,81560,5188,328,5915050,20705699
10092,2,1,2026-12-04,92878,2536,328,1906871,6219114
10093,2,3,2026-12-04,70812,6051,412,6627686,50680195
10094,2,4,2026-12-04,56798,1360,154,4030472,12036990
10095,3,6,2026-12-04,24229,2065,340,2312320,14704117
10096,3,1,2026-12-04,63470,5411,708,6303567,51498652
10097,3,4,2026-12-04,117124,3325,481,3191886,20658094
10098,3,5,2026-12-04,113187,4260,389,1594638,8560746
10099,4,1,2026-12-04,106223,3618,598,5816584,26520231
10100,4,3,2026-12-04,94509,7515,391,2131889,11618175
10101,4,4,2026-12-04,72516,5763,451,737946,4167883
10102,4,2,2026-12-04,107667,9514,1468,2164935,7296580
10103,5,1,2026-12-04,91342,1400,173,4919908,19576981
10104,5,4,2026-12-04,88762,7661,750,3946608,27547289
10105,6,4,2026-12-04,81226,4378,721,1085401,7449279
10106,6,3,2026-12-04,101328,3930,607,2198219,8563546
10107,6,5,2026-12-04,34148,1796,179,5247807,43551399
10108,7,2,2026-12-04,99813,8461,1182,2741269,19704159
10109,7,5,2026-12-04,12342,487,56,2728039,17934851
10110,8,4,2026-12-04,65730,5615,908,1304946,4463351
10111,8,1,2026-12-04,93674,7738,726,5601470,27474585
10112,8,2,2026-12-04,41682,2316,372,6990505,43216715
10113,9,2,2026-12-04,91117,2274,210,3879356,12394738
10114,9,3,2026-12-04,63965,4397,719,4046456,13787759
10115,10,4,2026-12-04,13341,312,22,3069160,13804045
10116,10,1,2026-12-04,56308,2764,441,4325833,17246124
10117,1,1,2026-12-05,64414,4422,701,2484576,16522220
10118,1,4,2026-12-05,108482,6553,663,656150,4732770
10119,2,1,2026-12-05,87298,4528,739,6495400,43974114
10120,2,4,2026-12-05,11856,386,57,2702217,22711855
10121,2,5,2026-12-05,80445,6327,348,5973923,41116249
10122,3,5,2026-12-05,34406,1297,212,4324988,31711911
10123,3,2,2026-12-05,20782,1526,203,6927067,45772502
10124,4,5,2026-12-05,12179,892,50,381925,1391063
10125,4,2,2026-12-05,53388,1879,69,2391173,12305298
10126,5,1,2026-12-05,98219,5680,837,541913,3938893
